frame,time_qtm_s,time_rs_s,torso_alpha_deg,torso_beta_deg,torso_gamma_deg,neck_alpha_deg,neck_beta_deg,neck_gamma_deg,shoulderR_alpha_deg,shoulderR_beta_deg,shoulderR_gamma_deg,elbowR_deg
3230,32.29,57.917,3.07813261328561,1.92615179926384,-178.178986460149,99.1752174249416,2.20539516801571,-2.72259800867665,4.75564690051995,5.19236205940225,-35.2055202920966,164.507370763628
3231,32.3,57.927,2.86743961350278,1.91819095060621,-178.213352356041,99.3681700062544,2.20709610698715,-2.71045680594448,4.62697735376593,5.16496274777231,-35.2698644760485,164.485457972499
3232,32.31,57.937,2.70236585511947,1.93052441587199,-178.232342323015,99.5140221456784,2.2172926361229,-2.72539598036926,4.52236034705438,5.15964834200939,-35.4407146774863,164.497494798798
3233,32.32,57.947,2.53168370366609,1.93304937178943,-178.275378880595,99.6501877373793,2.29690965842209,-2.71624419807098,4.43614560391258,5.14665304412976,-35.5132418004865,164.499774445414
3234,32.33,57.957,2.37125571965464,1.92640026659169,-178.321839283341,99.7820127875469,2.37068567242282,-2.67078203411713,4.36000139229241,5.1290733613641,-35.571192169523,164.499312043624
3235,32.34,57.967,2.21163694071055,1.92608727993704,-178.347687248037,99.9220100101943,2.41122059983277,-2.71393917232854,4.27401549409235,5.11361128024386,-35.739879942418,164.493971401847
3236,32.35,57.977,2.06045630046698,1.91104982944808,-178.383910649226,100.03659467266,2.44412612521835,-2.68694442779484,4.17695634664806,5.07081110926438,-35.8876864865181,164.522681792546
3237,32.36,57.987,1.91394008453263,1.90804541254526,-178.447132036942,100.138021912693,2.48450656279811,-2.67352677167093,4.13172807878025,5.05751456769701,-35.8951068977505,164.524788208539
3238,32.37,57.997,1.78879551953617,1.90011373367161,-178.503951259532,100.21638626031,2.53802618304151,-2.67214533385013,4.0826746358835,5.0352281495629,-35.941120668351,164.543611540978
3239,32.38,58.007,1.66400460374115,1.90970955902265,-178.541271814018,100.297298399461,2.57732270148037,-2.69361419578258,4.02514862168183,5.03851558548743,-35.9931943180233,164.541669196503
3240,32.39,58.017,1.56829914224448,1.89870829352817,-178.587904106548,100.336337491111,2.61553539593173,-2.69843063940008,3.98880292466673,5.02105359951065,-36.0985377812074,164.57880637388
3241,32.4,58.027,1.45757531296039,1.88951227175552,-178.62673917656,100.396646426373,2.61875261514115,-2.6669819663191,3.93828187715077,5.00913312347381,-36.0609419825936,164.591509201467
3242,32.41,58.037,1.37395559487607,1.88412209794783,-178.659230596898,100.438736857393,2.63133433732071,-2.71345934472016,3.90089430884863,4.98771051608391,-36.1722288329586,164.642039009144
3243,32.42,58.047,1.30643328717025,1.88462535140715,-178.701088423482,100.46443511086,2.65046693937145,-2.75363696567398,3.89019306975436,4.98642886307582,-36.2060638405562,164.646966192353
3244,32.43,58.057,1.25673395860013,1.87811715549258,-178.747159076307,100.454047207109,2.68131756581128,-2.78914979380563,3.91508574330491,4.9859183884595,-36.243421786871,164.647482507918
3245,32.44,58.067,1.19657344097128,1.8746011465184,-178.802969517893,100.458754673533,2.71629418935062,-2.73139987087397,3.91296153559597,4.98089470880615,-36.2815783104911,164.658098326732
3246,32.45,58.077,1.13715354883752,1.87104213891943,-178.833631831379,100.4815074954,2.70827622905403,-2.73368580622079,3.88679011785338,4.97598831757831,-36.2669916704426,164.694905499487
3247,32.46,58.087,1.10074207840793,1.86255278646132,-178.86433774044,100.472775839338,2.7313982299994,-2.73041028095475,3.90066484509393,4.96758184597088,-36.3493449766254,164.734274263164
3248,32.47,58.097,1.06031315064776,1.84492977429001,-178.91077554038,100.473764753044,2.76776824644947,-2.69552088233859,3.90753912494251,4.95613128588268,-36.3281227204757,164.771672003517
3249,32.48,58.107,1.03771034389906,1.84185878745043,-178.957613321338,100.45843089903,2.79119966584008,-2.70362472573766,3.9548470474824,4.96319452937063,-36.2700517573345,164.752941357043
3250,32.49,58.117,1.00951492654888,1.83913710869777,-178.992170924124,100.439847589066,2.82755402607881,-2.73027474622387,3.96894898715677,4.9593183303615,-36.2932458876846,164.785087759478
3251,32.5,58.127,1.00295597768633,1.83857571537435,-179.023484060838,100.399842121306,2.83018070143991,-2.74760823055182,3.99821183339162,4.96113988976861,-36.2813028163581,164.81708479466
3252,32.51,58.137,1.00899846581909,1.83576888117719,-179.071161145185,100.335643290832,2.86733124283856,-2.76608412394454,4.04004892919372,4.95279654721508,-36.2086408779147,164.848148520513
3253,32.52,58.147,1.01391383475135,1.84374026182241,-179.097945314605,100.277255156919,2.88506620211265,-2.79770755228461,4.07736415302566,4.956251981713,-36.2023985543869,164.864212594856
3254,32.53,58.157,1.01963547883589,1.8374179406173,-179.157832512786,100.232899750698,2.9114386099957,-2.81226725530275,4.12939200371058,4.93815959618496,-36.1871866601278,164.881463565505
3255,32.54,58.167,1.03242559578171,1.835263352992,-179.182256778405,100.185611534346,2.93350026804316,-2.79154864836276,4.14823649863153,4.91782245677098,-36.1498899812556,164.929937121861
3256,32.55,58.177,1.04146865968472,1.82620945108958,-179.228859274218,100.130906168869,2.97836011714982,-2.78185554385361,4.19265147777888,4.90557729221299,-36.1293178822725,164.956185767822
3257,32.56,58.187,1.04630340483735,1.82275946728207,-179.262866397845,100.076034414334,2.97861678447757,-2.79200150562987,4.22006003517658,4.88995108760951,-36.047074352169,164.98057598324
3258,32.57,58.197,1.05893556839967,1.81519761654764,-179.309388525604,100.011737126642,3.02689871442061,-2.77268157501018,4.25127578580361,4.86330888941828,-36.0342888459934,165.023591110171
3259,32.58,58.207,1.07503035328428,1.82795497207794,-179.330206359141,99.9343939165463,3.03109548686137,-2.80777671829834,4.27742871612873,4.86522164559761,-35.9559204804783,165.048882875001
3260,32.59,58.217,1.08363788696616,1.82703428545563,-179.362950404076,99.8786061637231,3.06102675208378,-2.79024437080738,4.30085514950528,4.85585507023632,-35.9391448580333,165.080051536256
3261,32.6,58.227,1.09643782105631,1.8301509215487,-179.375242567628,99.8136368533148,3.06255340793092,-2.82949459289254,4.31183935232349,4.84689090103958,-35.8909513356939,165.121384893799
3262,32.61,58.237,1.11927585326054,1.83276249205107,-179.396610629494,99.7486407225039,3.0578553495336,-2.82878947419066,4.33964782262035,4.84273462977614,-35.8261611245183,165.148740407013
3263,32.62,58.247,1.14517703395527,1.83363880031361,-179.405090692343,99.6898873025521,3.04540237149411,-2.83434461868531,4.35741153428604,4.83875385978015,-35.8530960884993,165.172567945175
3264,32.63,58.257,1.18080920160167,1.80908622541515,-179.419698517171,99.6214026324288,3.04057200631168,-2.81406119944062,4.39554931484977,4.8178210852593,-35.8497090530488,165.192955217871
3265,32.64,58.267,1.20772388895859,1.80231294033709,-179.432672747791,99.5802947472262,3.03462609561736,-2.81440635562253,4.41228775653631,4.80744214428995,-35.8600321688373,165.220710094135
3266,32.65,58.277,1.25115823714862,1.8035407747666,-179.417876172463,99.5157625375061,3.01662935742814,-2.82590489980049,4.4194356700459,4.796460791962,-35.8463630239184,165.262359411257
3267,32.66,58.287,1.32049623745299,1.78519079891389,-179.426345327967,99.4219530599085,3.03588263291613,-2.78994776032496,4.47513548163672,4.78852036454773,-35.7927798918093,165.278366823133
3268,32.67,58.297,1.38028195805906,1.78067545730187,-179.405208924078,99.3320818075872,3.04685201916893,-2.77101673264463,4.48542769425596,4.78669140847591,-35.8105756205354,165.312698353206
3269,32.68,58.307,1.43778879754682,1.7585642858503,-179.415940694012,99.2388699604016,3.08302197136599,-2.78278929803646,4.52733170407668,4.77767952270977,-35.7031280641096,165.321902263097
3270,32.69,58.317,1.50107314308461,1.7444042101995,-179.396689769563,99.1507535575315,3.07243716782927,-2.76254075113964,4.53325370225706,4.76475052696186,-35.7514259749553,165.337557911301
3271,32.7,58.327,1.59320381155565,1.74005637680709,-179.377949441308,99.0377063369463,3.11022311991309,-2.78584398457226,4.58099349188674,4.77703543495944,-35.6667169539466,165.353212495169
3272,32.71,58.337,1.66019556342775,1.7361568506388,-179.369020374393,98.9636528666935,3.12735854804019,-2.80055810154427,4.60961957676684,4.78742656775892,-35.6471445943912,165.351782346962
3273,32.72,58.347,1.74413458593875,1.72721036556812,-179.32918154021,98.8753403920508,3.11768296569249,-2.80355322674976,4.61807739535136,4.78784282212169,-35.6424542863618,165.37419649314
3274,32.73,58.357,1.82284028214006,1.7337442979297,-179.319619851185,98.7946838026167,3.13991324277593,-2.80776910259539,4.64104754470154,4.80678890698223,-35.6874714945374,165.403090415989
3275,32.74,58.367,1.89948040698575,1.71802991396827,-179.279695147855,98.7221979839191,3.13558419499013,-2.78788430785317,4.63893194396713,4.80683071250271,-35.7349562264493,165.427508050648
3276,32.75,58.377,1.9805229676516,1.70816960273977,-179.280095783351,98.6644863961162,3.15533748123261,-2.81496276167392,4.66962025077571,4.82012381737724,-35.7140535593142,165.435444486405
3277,32.76,58.387,2.05808628536051,1.69685864186268,-179.210916366029,98.6186473234494,3.13955416387513,-2.78188892656589,4.63971910054566,4.82040486804766,-35.8001727534397,165.453274456231
3278,32.77,58.397,2.14323604325737,1.69486518698829,-179.201215210255,98.5590077291065,3.16659248589104,-2.79582670918348,4.65423294824245,4.82956249325674,-35.7869035131189,165.476811603542
3279,32.78,58.407,2.2248401204967,1.68079008745434,-179.160136226842,98.4915059122758,3.1625855589308,-2.77165699903296,4.64792083566426,4.83188544310097,-35.7784131266098,165.491884839235
3280,32.79,58.417,2.29997007207502,1.66860480769117,-179.142084056762,98.4352294233318,3.16651296377945,-2.77562573851315,4.65609370987173,4.82893305893773,-35.7750594970987,165.512226507047
3281,32.8,58.427,2.39323479558504,1.64749311933754,-179.128469641675,98.3605420588098,3.16096513734871,-2.77379698902239,4.68468856071534,4.81410189267271,-35.7196589039114,165.532058983648
3282,32.81,58.437,2.47777077252468,1.64532266817202,-179.103659721892,98.2888504696171,3.15698408961122,-2.77072064465675,4.69515545814785,4.82088916995187,-35.7071094241099,165.558772678096
3283,32.82,58.447,2.55589731429624,1.64138140173927,-179.075923049494,98.2308239783524,3.14897672475379,-2.79051790132426,4.69495084514059,4.83492222754004,-35.73959803062,165.576312506677
3284,32.83,58.457,2.62837579395091,1.6164978798212,-179.062782958471,98.1830871190855,3.12430086183039,-2.77005917551229,4.69388342231253,4.80795857250432,-35.7349043050751,165.584187998435
3285,32.84,58.467,2.68898190008965,1.61836326690692,-179.054632116344,98.1509854638184,3.11588320969821,-2.78180805782833,4.69669754371272,4.81326319615029,-35.7892903814283,165.597644710012
3286,32.85,58.477,2.77294488725102,1.62636387775534,-179.068946792495,98.0896206285958,3.15646508808605,-2.79411309011324,4.74135701390207,4.83310179736085,-35.7917423144949,165.594772489937
3287,32.86,58.487,2.81993804854644,1.6186624714754,-179.081382753663,98.0879010165515,3.19417122520155,-2.809080584993,4.73794768556847,4.82003097152127,-35.8122723968787,165.613973211968
3288,32.87,58.497,2.87757676012662,1.60394795625427,-179.101562361324,98.0700324469579,3.23938634604754,-2.81657228359959,4.74427074616854,4.8152500677864,-35.808301187608,165.591767403231
3289,32.88,58.507,2.94582221170076,1.61354164169185,-179.109111209202,98.0518030179334,3.23916700360694,-2.81778120893365,4.76904029889,4.81883824822326,-35.7771331413105,165.630073993595
3290,32.89,58.517,2.99602489909692,1.59338971838349,-179.124588899424,98.0502040808299,3.24738750807385,-2.80393955701564,4.77479949558254,4.79058062499485,-35.7976738391835,165.656554977149
3291,32.9,58.527,3.05843272179265,1.593833158525,-179.164678428755,98.0393218457408,3.26560530817508,-2.80975014120378,4.81681119277662,4.79086428156354,-35.8044806935801,165.641098768207
3292,32.91,58.537,3.1035064059083,1.60134637213404,-179.184245338672,98.034658607085,3.24734269429187,-2.83137740823003,4.81854366482103,4.78287006956543,-35.8301117264852,165.687438698269
3293,32.92,58.547,3.16616320326028,1.59336033461127,-179.205486929472,98.0293277256109,3.24893087549662,-2.80120962714741,4.84673026790979,4.77149458310111,-35.8544631540266,165.69185989753
3294,32.93,58.557,3.20996632454494,1.60729980341621,-179.225265169282,98.0321770928599,3.25601055761995,-2.79874120159943,4.86309966272345,4.78621380989782,-35.8391715369528,165.726532228263
3295,32.94,58.567,3.27195204048287,1.58551107055008,-179.26096203776,98.0152000911114,3.24359338061095,-2.78654663140228,4.89878637651537,4.74932081087746,-35.8692331269155,165.724778161929
3296,32.95,58.577,3.31481258961051,1.6111951438031,-179.28609185074,98.0236517072798,3.23810295822465,-2.80450817424391,4.91698942974059,4.76811962370889,-35.8798188408947,165.740890459579
3297,32.96,58.587,3.35646202391491,1.61533849784652,-179.301855095797,98.0200739045834,3.24172134977121,-2.80376847220626,4.92714468694933,4.77658885242674,-35.850359080304,165.75693334956
3298,32.97,58.597,3.41708627565639,1.62828060357095,-179.322166265865,98.0014316560692,3.21807470479951,-2.83517420976939,4.94745834464151,4.77403911056645,-35.9213253357467,165.775544907835
3299,32.98,58.607,3.46426263730827,1.62831749758103,-179.354330998848,98.0065226542505,3.23199132585819,-2.83253751418528,4.97205693728205,4.7764318297175,-35.8834129419157,165.775850358606
3300,32.99,58.617,3.50125321240147,1.64578477687716,-179.374761935267,98.0334636705372,3.24741643969776,-2.8904956599468,4.99144457957448,4.78806826651984,-35.9130577764502,165.772317795961
3301,33,58.627,3.52849669368147,1.64913079871511,-179.38218988306,98.0449377155621,3.2273113750201,-2.88441454594082,4.97309087892189,4.77577223602643,-35.9155198365102,165.807386748309
3302,33.01,58.637,3.55308526202732,1.65283036555191,-179.409818635964,98.0609993763594,3.25744462083214,-2.89324668658981,4.97576158808553,4.77188277580346,-35.9550019218138,165.817544925924
3303,33.02,58.647,3.5923452740379,1.65981175654604,-179.440865798453,98.0583852853588,3.26350848940248,-2.88967444381901,5.00398491467903,4.7726891120616,-35.9402750613572,165.825794913532
3304,33.03,58.657,3.6043619780785,1.66530455568239,-179.456404951367,98.0723343293258,3.28166634770061,-2.87483574880521,4.99959916672697,4.77368904462333,-35.9127829228833,165.820437677016
3305,33.04,58.667,3.60293480204633,1.67142253626358,-179.471488538673,98.1107498967556,3.271868901301,-2.87245618426122,4.97667334352711,4.77363260045473,-35.9450733872336,165.818605983968
3306,33.05,58.677,3.62019642728237,1.68442010870524,-179.497762369586,98.1313627453077,3.28362136462068,-2.86130296804019,4.98037233967866,4.78003686007612,-35.9522556448584,165.818943292458
3307,33.06,58.687,3.64042756310319,1.70460367543774,-179.505553029006,98.1398812045632,3.27680455426652,-2.85436703169261,4.98822534822116,4.7928364115266,-35.9508264376529,165.81393421649
3308,33.07,58.697,3.64979185357221,1.7177154814972,-179.518590069597,98.1603690296967,3.25974511836666,-2.8481679016541,4.97237694657435,4.79198868594899,-35.9755274609169,165.825449670195
3309,33.08,58.707,3.67815861203026,1.73766938494517,-179.534169600022,98.1675282909113,3.27332641931547,-2.87550657686821,4.99659862509207,4.79459465656316,-36.0149031834542,165.830909873664
3310,33.09,58.717,3.68929425946048,1.7539950710348,-179.539727857571,98.1725038227835,3.23150210611992,-2.85857240837325,4.98748117573218,4.79780299425783,-35.9755061463057,165.795403956619
3311,33.1,58.727,3.69502100866782,1.7594315591587,-179.556178798813,98.1930443508366,3.25177807898667,-2.83766981957406,4.98546101827856,4.78401434374441,-35.9507488156936,165.787105992452
3312,33.11,58.737,3.70422518036804,1.78673770645248,-179.573129005361,98.1970255783298,3.26653110377931,-2.84793242336919,4.99759202203479,4.79762382339681,-35.9330499089088,165.812952001823
3313,33.12,58.747,3.71026626948004,1.79072906415923,-179.583959842672,98.2022890288931,3.26824814759521,-2.8543598309202,4.99484302208504,4.78444935072505,-35.9276948960123,165.831074747304
3314,33.13,58.757,3.72063437876655,1.82111967667184,-179.573104070449,98.1953697773924,3.25274325142264,-2.8727730527187,4.9812117861501,4.79025583856119,-35.907750462834,165.84254111841
3315,33.14,58.767,3.72353026703952,1.83651917550628,-179.580280675481,98.2076197590678,3.2546280163912,-2.85674900653151,4.97462922075494,4.78242001515384,-35.915797552405,165.835478080273
